#    L    TT             EE             BB             TE          
   235    0.65821E+01    0.14920E-01    0.12086E-01   -0.55112E-01
   236    0.65278E+01    0.15011E-01    0.12139E-01   -0.60159E-01
   237    0.64711E+01    0.15109E-01    0.12191E-01   -0.65074E-01
   238    0.64120E+01    0.15215E-01    0.12242E-01   -0.69848E-01
   239    0.63505E+01    0.15327E-01    0.12292E-01   -0.74471E-01
   240    0.62867E+01    0.15446E-01    0.12341E-01   -0.78932E-01
   241    0.62207E+01    0.15570E-01    0.12388E-01   -0.83221E-01
   242    0.61526E+01    0.15699E-01    0.12433E-01   -0.87329E-01
   243    0.60825E+01    0.15833E-01    0.12475E-01   -0.91246E-01
   244    0.60104E+01    0.15972E-01    0.12515E-01   -0.94960E-01
   245    0.59364E+01    0.16114E-01    0.12553E-01   -0.98463E-01
   246    0.58606E+01    0.16260E-01    0.12588E-01   -0.10174E+00
   247    0.57831E+01    0.16409E-01    0.12619E-01   -0.10479E+00
   248    0.57038E+01    0.16560E-01    0.12647E-01   -0.10760E+00
   249    0.56230E+01    0.16714E-01    0.12671E-01   -0.11016E+00
   250    0.55407E+01    0.16870E-01    0.12692E-01   -0.11245E+00
   251    0.54569E+01    0.17026E-01    0.12708E-01   -0.11448E+00
   252    0.53718E+01    0.17184E-01    0.12721E-01   -0.11623E+00
   253    0.52854E+01    0.17343E-01    0.12729E-01   -0.11774E+00
   254    0.51978E+01    0.17502E-01    0.12733E-01   -0.11898E+00
   255    0.51092E+01    0.17661E-01    0.12734E-01   -0.11998E+00
   256    0.50196E+01    0.17821E-01    0.12731E-01   -0.12075E+00
   257    0.49291E+01    0.17980E-01    0.12724E-01   -0.12128E+00
   258    0.48378E+01    0.18139E-01    0.12714E-01   -0.12158E+00
   259    0.47457E+01    0.18297E-01    0.12700E-01   -0.12166E+00
   260    0.46531E+01    0.18455E-01    0.12683E-01   -0.12153E+00
   261    0.45600E+01    0.18611E-01    0.12662E-01   -0.12120E+00
   262    0.44664E+01    0.18766E-01    0.12638E-01   -0.12066E+00
   263    0.43725E+01    0.18920E-01    0.12611E-01   -0.11993E+00
   264    0.42784E+01    0.19072E-01    0.12581E-01   -0.11901E+00
   265    0.41841E+01    0.19222E-01    0.12548E-01   -0.11792E+00
   266    0.40897E+01    0.19369E-01    0.12511E-01   -0.11664E+00
   267    0.39954E+01    0.19514E-01    0.12472E-01   -0.11520E+00
   268    0.39012E+01    0.19657E-01    0.12430E-01   -0.11360E+00
   269    0.38073E+01    0.19796E-01    0.12386E-01   -0.11185E+00
   270    0.37136E+01    0.19932E-01    0.12338E-01   -0.10994E+00
   271    0.36204E+01    0.20065E-01    0.12289E-01   -0.10790E+00
   272    0.35276E+01    0.20194E-01    0.12236E-01   -0.10572E+00
   273    0.34354E+01    0.20320E-01    0.12181E-01   -0.10341E+00
   274    0.33440E+01    0.20441E-01    0.12124E-01   -0.10098E+00
   275    0.32533E+01    0.20558E-01    0.12065E-01   -0.98437E-01
   276    0.31634E+01    0.20670E-01    0.12003E-01   -0.95783E-01
   277    0.30745E+01    0.20777E-01    0.11940E-01   -0.93027E-01
   278    0.29867E+01    0.20880E-01    0.11874E-01   -0.90175E-01
   279    0.29001E+01    0.20977E-01    0.11806E-01   -0.87234E-01
   280    0.28146E+01    0.21069E-01    0.11737E-01   -0.84210E-01
   281    0.27305E+01    0.21154E-01    0.11665E-01   -0.81109E-01
   282    0.26478E+01    0.21234E-01    0.11592E-01   -0.77939E-01
   283    0.25666E+01    0.21308E-01    0.11518E-01   -0.74706E-01
   284    0.24871E+01    0.21375E-01    0.11441E-01   -0.71417E-01
   285    0.24092E+01    0.21436E-01    0.11364E-01   -0.68077E-01
   286    0.23331E+01    0.21489E-01    0.11285E-01   -0.64693E-01
   287    0.22590E+01    0.21536E-01    0.11204E-01   -0.61273E-01
   288    0.21868E+01    0.21575E-01    0.11122E-01   -0.57822E-01
   289    0.21166E+01    0.21606E-01    0.11040E-01   -0.54347E-01
   290    0.20486E+01    0.21630E-01    0.10956E-01   -0.50855E-01
   291    0.19829E+01    0.21645E-01    0.10871E-01   -0.47352E-01
   292    0.19196E+01    0.21653E-01    0.10785E-01   -0.43844E-01
   293    0.18586E+01    0.21651E-01    0.10698E-01   -0.40338E-01
   294    0.18002E+01    0.21641E-01    0.10610E-01   -0.36842E-01
   295    0.17445E+01    0.21622E-01    0.10522E-01   -0.33360E-01
   296    0.16914E+01    0.21594E-01    0.10433E-01   -0.29900E-01
   297    0.16411E+01    0.21556E-01    0.10344E-01   -0.26468E-01
   298    0.15938E+01    0.21508E-01    0.10254E-01   -0.23071E-01
   299    0.15495E+01    0.21450E-01    0.10164E-01   -0.19715E-01
   300    0.15082E+01    0.21383E-01    0.10073E-01   -0.16407E-01
   301    0.14701E+01    0.21305E-01    0.99821E-02   -0.13153E-01
   302    0.14351E+01    0.21216E-01    0.98910E-02   -0.99535E-02
   303    0.14031E+01    0.21118E-01    0.97999E-02   -0.68101E-02
   304    0.13740E+01    0.21011E-01    0.97086E-02   -0.37234E-02
   305    0.13478E+01    0.20894E-01    0.96174E-02   -0.69437E-03
   306    0.13243E+01    0.20769E-01    0.95262E-02    0.22763E-02
   307    0.13036E+01    0.20635E-01    0.94350E-02    0.51877E-02
   308    0.12854E+01    0.20493E-01    0.93440E-02    0.80390E-02
   309    0.12697E+01    0.20344E-01    0.92532E-02    0.10830E-01
   310    0.12565E+01    0.20186E-01    0.91627E-02    0.13558E-01
   311    0.12456E+01    0.20022E-01    0.90725E-02    0.16225E-01
   312    0.12370E+01    0.19851E-01    0.89826E-02    0.18828E-01
   313    0.12306E+01    0.19673E-01    0.88931E-02    0.21367E-01
   314    0.12262E+01    0.19489E-01    0.88041E-02    0.23841E-01
   315    0.12239E+01    0.19299E-01    0.87156E-02    0.26249E-01
   316    0.12235E+01    0.19104E-01    0.86276E-02    0.28591E-01
   317    0.12250E+01    0.18903E-01    0.85403E-02    0.30865E-01
   318    0.12282E+01    0.18698E-01    0.84537E-02    0.33071E-01
   319    0.12331E+01    0.18488E-01    0.83678E-02    0.35208E-01
   320    0.12396E+01    0.18274E-01    0.82827E-02    0.37275E-01
   321    0.12476E+01    0.18056E-01    0.81985E-02    0.39272E-01
   322    0.12571E+01    0.17834E-01    0.81151E-02    0.41197E-01
   323    0.12679E+01    0.17609E-01    0.80327E-02    0.43050E-01
   324    0.12800E+01    0.17381E-01    0.79513E-02    0.44830E-01
   325    0.12933E+01    0.17150E-01    0.78709E-02    0.46536E-01
   326    0.13076E+01    0.16918E-01    0.77917E-02    0.48167E-01
   327    0.13230E+01    0.16683E-01    0.77136E-02    0.49722E-01
   328    0.13393E+01    0.16446E-01    0.76367E-02    0.51202E-01
   329    0.13565E+01    0.16209E-01    0.75611E-02    0.52604E-01
   330    0.13744E+01    0.15970E-01    0.74868E-02    0.53928E-01
   331    0.13930E+01    0.15731E-01    0.74139E-02    0.55173E-01
   332    0.14122E+01    0.15491E-01    0.73425E-02    0.56339E-01
   333    0.14320E+01    0.15251E-01    0.72725E-02    0.57425E-01
   334    0.14522E+01    0.15012E-01    0.72041E-02    0.58429E-01
   335    0.14727E+01    0.14773E-01    0.71372E-02    0.59351E-01
   336    0.14935E+01    0.14536E-01    0.70720E-02    0.60190E-01
   337    0.15144E+01    0.14299E-01    0.70086E-02    0.60945E-01
   338    0.15355E+01    0.14065E-01    0.69468E-02    0.61616E-01
   339    0.15566E+01    0.13832E-01    0.68869E-02    0.62202E-01
   340    0.15777E+01    0.13601E-01    0.68288E-02    0.62702E-01
   341    0.15986E+01    0.13373E-01    0.67727E-02    0.63114E-01
   342    0.16192E+01    0.13148E-01    0.67185E-02    0.63439E-01
   343    0.16396E+01    0.12927E-01    0.66664E-02    0.63675E-01
   344    0.16595E+01    0.12708E-01    0.66163E-02    0.63822E-01
   345    0.16790E+01    0.12494E-01    0.65684E-02    0.63879E-01
   346    0.16979E+01    0.12284E-01    0.65226E-02    0.63845E-01
   347    0.17161E+01    0.12079E-01    0.64791E-02    0.63718E-01
   348    0.17337E+01    0.11878E-01    0.64379E-02    0.63499E-01
   349    0.17504E+01    0.11683E-01    0.63990E-02    0.63187E-01
   350    0.17662E+01    0.11493E-01    0.63625E-02    0.62781E-01
   351    0.17811E+01    0.11309E-01    0.63285E-02    0.62280E-01
   352    0.17950E+01    0.11131E-01    0.62969E-02    0.61687E-01
   353    0.18079E+01    0.10958E-01    0.62675E-02    0.61006E-01
   354    0.18199E+01    0.10792E-01    0.62405E-02    0.60240E-01
   355    0.18310E+01    0.10630E-01    0.62156E-02    0.59393E-01
   356    0.18411E+01    0.10475E-01    0.61928E-02    0.58468E-01
   357    0.18503E+01    0.10325E-01    0.61720E-02    0.57468E-01
   358    0.18587E+01    0.10181E-01    0.61533E-02    0.56397E-01
   359    0.18662E+01    0.10042E-01    0.61364E-02    0.55258E-01
   360    0.18727E+01    0.99083E-02    0.61214E-02    0.54055E-01
   361    0.18785E+01    0.97802E-02    0.61082E-02    0.52791E-01
   362    0.18834E+01    0.96573E-02    0.60967E-02    0.51469E-01
   363    0.18874E+01    0.95398E-02    0.60868E-02    0.50093E-01
   364    0.18907E+01    0.94274E-02    0.60785E-02    0.48666E-01
   365    0.18931E+01    0.93203E-02    0.60716E-02    0.47193E-01
   366    0.18947E+01    0.92182E-02    0.60662E-02    0.45675E-01
   367    0.18955E+01    0.91212E-02    0.60622E-02    0.44117E-01
   368    0.18956E+01    0.90292E-02    0.60595E-02    0.42522E-01
   369    0.18949E+01    0.89422E-02    0.60579E-02    0.40893E-01
   370    0.18934E+01    0.88602E-02    0.60576E-02    0.39234E-01
   371    0.18913E+01    0.87829E-02    0.60583E-02    0.37548E-01
   372    0.18883E+01    0.87105E-02    0.60601E-02    0.35838E-01
   373    0.18847E+01    0.86429E-02    0.60628E-02    0.34109E-01
   374    0.18804E+01    0.85800E-02    0.60664E-02    0.32363E-01
   375    0.18754E+01    0.85218E-02    0.60708E-02    0.30604E-01
   376    0.18697E+01    0.84681E-02    0.60760E-02    0.28836E-01
   377    0.18633E+01    0.84191E-02    0.60818E-02    0.27061E-01
   378    0.18563E+01    0.83746E-02    0.60883E-02    0.25283E-01
   379    0.18487E+01    0.83345E-02    0.60953E-02    0.23505E-01
   380    0.18404E+01    0.82989E-02    0.61027E-02    0.21732E-01
   381    0.18315E+01    0.82676E-02    0.61106E-02    0.19965E-01
   382    0.18220E+01    0.82407E-02    0.61188E-02    0.18210E-01
   383    0.18119E+01    0.82180E-02    0.61273E-02    0.16469E-01
   384    0.18012E+01    0.81996E-02    0.61360E-02    0.14745E-01
   385    0.17899E+01    0.81853E-02    0.61448E-02    0.13042E-01
   386    0.17781E+01    0.81751E-02    0.61537E-02    0.11364E-01
   387    0.17658E+01    0.81691E-02    0.61626E-02    0.97136E-02
   388    0.17529E+01    0.81670E-02    0.61714E-02    0.80943E-02
   389    0.17395E+01    0.81689E-02    0.61801E-02    0.65098E-02
   390    0.17256E+01    0.81748E-02    0.61886E-02    0.49633E-02
   391    0.17112E+01    0.81845E-02    0.61968E-02    0.34582E-02
