#    L    TT             EE             BB             TE          
   310    0.10833E+01    0.19590E-02    0.57799E-02    0.92386E-02
   311    0.10894E+01    0.19754E-02    0.58375E-02    0.93028E-02
   312    0.10955E+01    0.19919E-02    0.58954E-02    0.93673E-02
   313    0.11015E+01    0.20084E-02    0.59536E-02    0.94318E-02
   314    0.11076E+01    0.20250E-02    0.60123E-02    0.94966E-02
   315    0.11137E+01    0.20417E-02    0.60712E-02    0.95616E-02
   316    0.11198E+01    0.20584E-02    0.61306E-02    0.96267E-02
   317    0.11259E+01    0.20752E-02    0.61903E-02    0.96920E-02
   318    0.11320E+01    0.20921E-02    0.62503E-02    0.97575E-02
   319    0.11382E+01    0.21091E-02    0.63108E-02    0.98232E-02
   320    0.11443E+01    0.21261E-02    0.63716E-02    0.98890E-02
   321    0.11505E+01    0.21432E-02    0.64327E-02    0.99551E-02
   322    0.11566E+01    0.21603E-02    0.64943E-02    0.10021E-01
   323    0.11628E+01    0.21776E-02    0.65562E-02    0.10088E-01
   324    0.11690E+01    0.21948E-02    0.66184E-02    0.10154E-01
   325    0.11752E+01    0.22122E-02    0.66811E-02    0.10221E-01
   326    0.11814E+01    0.22296E-02    0.67441E-02    0.10288E-01
   327    0.11876E+01    0.22471E-02    0.68074E-02    0.10355E-01
   328    0.11939E+01    0.22647E-02    0.68712E-02    0.10422E-01
   329    0.12001E+01    0.22823E-02    0.69353E-02    0.10489E-01
   330    0.12064E+01    0.23000E-02    0.69998E-02    0.10557E-01
   331    0.12126E+01    0.23177E-02    0.70647E-02    0.10625E-01
   332    0.12189E+01    0.23355E-02    0.71299E-02    0.10693E-01
   333    0.12252E+01    0.23534E-02    0.71955E-02    0.10761E-01
   334    0.12314E+01    0.23714E-02    0.72615E-02    0.10829E-01
   335    0.12377E+01    0.23894E-02    0.73279E-02    0.10897E-01
   336    0.12441E+01    0.24075E-02    0.73946E-02    0.10966E-01
   337    0.12504E+01    0.24256E-02    0.74617E-02    0.11034E-01
   338    0.12567E+01    0.24439E-02    0.75292E-02    0.11103E-01
   339    0.12630E+01    0.24621E-02    0.75971E-02    0.11172E-01
   340    0.12694E+01    0.24805E-02    0.76654E-02    0.11241E-01
   341    0.12757E+01    0.24989E-02    0.77340E-02    0.11310E-01
   342    0.12821E+01    0.25174E-02    0.78031E-02    0.11380E-01
   343    0.12885E+01    0.25359E-02    0.78725E-02    0.11449E-01
   344    0.12949E+01    0.25545E-02    0.79422E-02    0.11519E-01
   345    0.13012E+01    0.25732E-02    0.80124E-02    0.11589E-01
   346    0.13076E+01    0.25919E-02    0.80830E-02    0.11659E-01
   347    0.13141E+01    0.26107E-02    0.81539E-02    0.11729E-01
   348    0.13205E+01    0.26296E-02    0.82253E-02    0.11799E-01
   349    0.13269E+01    0.26485E-02    0.82970E-02    0.11870E-01
   350    0.13333E+01    0.26675E-02    0.83691E-02    0.11940E-01
   351    0.13398E+01    0.26866E-02    0.84416E-02    0.12011E-01
   352    0.13462E+01    0.27057E-02    0.85145E-02    0.12082E-01
   353    0.13527E+01    0.27249E-02    0.85877E-02    0.12153E-01
   354    0.13592E+01    0.27441E-02    0.86614E-02    0.12224E-01
   355    0.13656E+01    0.27634E-02    0.87354E-02    0.12295E-01
   356    0.13721E+01    0.27828E-02    0.88099E-02    0.12367E-01
   357    0.13786E+01    0.28022E-02    0.88847E-02    0.12438E-01
   358    0.13851E+01    0.28217E-02    0.89599E-02    0.12510E-01
   359    0.13916E+01    0.28413E-02    0.90356E-02    0.12582E-01
   360    0.13982E+01    0.28609E-02    0.91116E-02    0.12654E-01
   361    0.14047E+01    0.28806E-02    0.91880E-02    0.12726E-01
   362    0.14112E+01    0.29003E-02    0.92648E-02    0.12798E-01
   363    0.14178E+01    0.29201E-02    0.93420E-02    0.12870E-01
   364    0.14243E+01    0.29400E-02    0.94196E-02    0.12943E-01
   365    0.14309E+01    0.29599E-02    0.94975E-02    0.13015E-01
   366    0.14375E+01    0.29799E-02    0.95759E-02    0.13088E-01
   367    0.14440E+01    0.29999E-02    0.96547E-02    0.13161E-01
   368    0.14506E+01    0.30200E-02    0.97339E-02    0.13234E-01
   369    0.14572E+01    0.30402E-02    0.98134E-02    0.13307E-01
   370    0.14638E+01    0.30604E-02    0.98934E-02    0.13380E-01
   371    0.14704E+01    0.30807E-02    0.99738E-02    0.13453E-01
   372    0.14770E+01    0.31011E-02    0.10055E-01    0.13527E-01
   373    0.14836E+01    0.31215E-02    0.10136E-01    0.13600E-01
   374    0.14903E+01    0.31419E-02    0.10217E-01    0.13674E-01
   375    0.14969E+01    0.31625E-02    0.10299E-01    0.13748E-01
   376    0.15036E+01    0.31831E-02    0.10382E-01    0.13822E-01
   377    0.15102E+01    0.32037E-02    0.10464E-01    0.13896E-01
   378    0.15169E+01    0.32244E-02    0.10548E-01    0.13970E-01
   379    0.15235E+01    0.32452E-02    0.10631E-01    0.14044E-01
   380    0.15302E+01    0.32660E-02    0.10715E-01    0.14118E-01
   381    0.15369E+01    0.32868E-02    0.10799E-01    0.14193E-01
   382    0.15436E+01    0.33078E-02    0.10884E-01    0.14267E-01
   383    0.15503E+01    0.33288E-02    0.10969E-01    0.14342E-01
   384    0.15570E+01    0.33498E-02    0.11055E-01    0.14417E-01
   385    0.15637E+01    0.33709E-02    0.11141E-01    0.14492E-01
   386    0.15704E+01    0.33921E-02    0.11227E-01    0.14567E-01
   387    0.15771E+01    0.34133E-02    0.11314E-01    0.14642E-01
   388    0.15838E+01    0.34345E-02    0.11401E-01    0.14717E-01
   389    0.15906E+01    0.34559E-02    0.11489E-01    0.14792E-01
   390    0.15973E+01    0.34772E-02    0.11577E-01    0.14868E-01
   391    0.16041E+01    0.34987E-02    0.11666E-01    0.14943E-01
   392    0.16108E+01    0.35202E-02    0.11754E-01    0.15019E-01
   393    0.16176E+01    0.35417E-02    0.11844E-01    0.15094E-01
   394    0.16243E+01    0.35633E-02    0.11933E-01    0.15170E-01
   395    0.16311E+01    0.35850E-02    0.12023E-01    0.15246E-01
   396    0.16379E+01    0.36067E-02    0.12114E-01    0.15322E-01
   397    0.16447E+01    0.36285E-02    0.12205E-01    0.15398E-01
   398    0.16515E+01    0.36503E-02    0.12296E-01    0.15474E-01
