#    L    TT             EE             BB             TE          
   212    0.22958E-01    0.10143E-03    0.87793E-04   -0.60978E-03
   213    0.22929E-01    0.10240E-03    0.88285E-04   -0.61589E-03
   214    0.22893E-01    0.10337E-03    0.88771E-04   -0.62182E-03
   215    0.22851E-01    0.10434E-03    0.89249E-04   -0.62757E-03
   216    0.22802E-01    0.10532E-03    0.89721E-04   -0.63314E-03
   217    0.22747E-01    0.10629E-03    0.90186E-04   -0.63852E-03
   218    0.22685E-01    0.10726E-03    0.90644E-04   -0.64370E-03
   219    0.22618E-01    0.10823E-03    0.91094E-04   -0.64869E-03
   220    0.22544E-01    0.10920E-03    0.91538E-04   -0.65347E-03
   221    0.22464E-01    0.11017E-03    0.91974E-04   -0.65805E-03
   222    0.22379E-01    0.11114E-03    0.92403E-04   -0.66241E-03
   223    0.22287E-01    0.11210E-03    0.92825E-04   -0.66656E-03
   224    0.22191E-01    0.11306E-03    0.93240E-04   -0.67049E-03
   225    0.22088E-01    0.11401E-03    0.93647E-04   -0.67419E-03
   226    0.21981E-01    0.11496E-03    0.94047E-04   -0.67766E-03
   227    0.21868E-01    0.11591E-03    0.94439E-04   -0.68089E-03
   228    0.21750E-01    0.11685E-03    0.94824E-04   -0.68389E-03
   229    0.21628E-01    0.11779E-03    0.95201E-04   -0.68664E-03
   230    0.21500E-01    0.11872E-03    0.95570E-04   -0.68914E-03
   231    0.21368E-01    0.11964E-03    0.95932E-04   -0.69139E-03
   232    0.21231E-01    0.12056E-03    0.96286E-04   -0.69338E-03
   233    0.21090E-01    0.12147E-03    0.96632E-04   -0.69511E-03
   234    0.20944E-01    0.12237E-03    0.96971E-04   -0.69658E-03
   235    0.20795E-01    0.12326E-03    0.97301E-04   -0.69777E-03
   236    0.20641E-01    0.12415E-03    0.97623E-04   -0.69869E-03
   237    0.20483E-01    0.12503E-03    0.97938E-04   -0.69932E-03
   238    0.20321E-01    0.12590E-03    0.98244E-04   -0.69967E-03
   239    0.20156E-01    0.12675E-03    0.98543E-04   -0.69973E-03
   240    0.19986E-01    0.12760E-03    0.98833E-04   -0.69950E-03
   241    0.19814E-01    0.12844E-03    0.99115E-04   -0.69897E-03
   242    0.19638E-01    0.12926E-03    0.99388E-04   -0.69813E-03
   243    0.19459E-01    0.13008E-03    0.99653E-04   -0.69699E-03
   244    0.19277E-01    0.13088E-03    0.99910E-04   -0.69553E-03
   245    0.19091E-01    0.13167E-03    0.10016E-03   -0.69376E-03
   246    0.18903E-01    0.13245E-03    0.10040E-03   -0.69167E-03
